	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60
MRPS10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	467260.0	0.0	967140.0	0.0	0.0	213020.0	0.0	0.0	0.0	0.0	0.0	10953.0	0.0	0.0	92449.0	0.0	0.0	220810.0	76201.0	74626.0	119590.0	87644.0	171960.0	407190.0	423610.0	623420.0	1700700.0	322760.0	435080.0	69786.0	82968.0	36298.0	0.0	0.0
ERLEC1	0.0	0.0	0.0	0.0	194670.0	195890.0	292860.0	194090.0	529770.0	436730.0	468070.0	172470.0	105980.0	60344.0	2831.8	89259.0	175810.0	16670.0	1360600.0	724640.0	311000.0	72360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8096.4	19740.0	155210.0	212680.0	246120.0	103840.0	171640.0	214210.0	173400.0	14850.0	130440.0	113300.0	96588.0	122660.0	86230.0	152010.0	32651.0	0.0	65134.0	59020.0	169630.0	96242.0	229570.0	393310.0	506440.0	1196000.0	773590.0	205030.0	15734.0
SEL1L	36048.0	12816.0	13785.0	0.0	0.0	0.0	29033.0	44636.0	49345.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92291.0	0.0	205600.0	342850.0	253450.0	408840.0	585590.0	171700.0	531540.0	747560.0	150510.0	321250.0	390680.0	405040.0	393870.0	373140.0	199090.0	369090.0	211140.0	357580.0	259950.0	336560.0	411730.0	174110.0	373170.0	818780.0	686500.0	2109200.0	1820800.0	393460.0	121490.0
SYVN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40609.0	101010.0	93430.0	32068.0	0.0	0.0	0.0	60819.0	0.0	0.0	91801.0	0.0	31801.0	26548.0	38184.0	76191.0	37981.0	0.0	38622.0	68740.0	50057.0	62772.0	209920.0	147420.0	50806.0	0.0
SDCBP	21517.0	0.0	232960.0	382830.0	45583.0	168930.0	311690.0	0.0	291990.0	0.0	0.0	0.0	0.0	0.0	0.0	41133.0	0.0	0.0	271210.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167770.0	98704.0	201490.0	685700.0	664960.0	1266000.0	1404500.0	279170.0	123840.0	71823.0	15334.0	0.0	0.0	46654.0	0.0	0.0	0.0	80449.0	0.0	0.0	0.0	0.0	81404.0	63752.0	198520.0	127680.0	618540.0	470600.0	1617200.0	3075200.0	2411600.0	381490.0
SDCBP::1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148980.0	51517.0	100850.0	133570.0	43575.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8176.8	37183.0	67639.0	100210.0	349050.0	198540.0	33014.0
FAM8A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107780.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30306.0	72132.0	462470.0	467810.0	55247.0	0.0
PTPN23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6024.7	0.0	8351.9	0.0	0.0	5386.9	5397.6	8739.3	4037.2	5690.6	23982.0	35585.0	0.0	0.0	0.0	87817.0	0.0	0.0	3352.7	0.0	0.0	0.0	0.0	0.0	3543.7	2060.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8782.9	0.0	0.0	0.0	13679.0	0.0	0.0	0.0	0.0	0.0	0.0	19713.0	0.0	0.0	0.0	0.0	0.0
MRPS5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1112500.0	1308500.0	271470.0	283830.0	0.0	0.0	0.0	0.0	188930.0	191970.0	173340.0	544950.0	475960.0	551680.0	611890.0	847080.0	4122.8	986200.0	904360.0	0.0	807000.0	733340.0	814270.0	571600.0	708760.0	482890.0	534210.0	455280.0	576360.0	322080.0	93236.0	492770.0	315410.0	331000.0	372560.0	323910.0	241320.0	182340.0	424400.0	308050.0	172680.0	276040.0	626960.0	227190.0	711060.0	1365700.0	2115000.0	717020.0	192690.0	23322.0	0.0	0.0	0.0
NLRX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74689.0	7438.7	7466.9	15669.0	22478.0	9924.4	7615.6	14602.0	13414.0	9219.3	13598.0	16312.0	12527.0	32980.0	28176.0	29601.0	28351.0	35118.0	27352.0	8407.2	57863.0	46324.0	38279.0	117140.0	104660.0	161720.0	179100.0	331540.0	302710.0	191040.0	467980.0	758700.0	794800.0	513850.0	756820.0	169370.0	41043.0	0.0	0.0	0.0	0.0	0.0
MRPS24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85606.0	0.0	93912.0	0.0	0.0	0.0	0.0	0.0	213640.0	923110.0	1022100.0	1239700.0	1123900.0	822640.0	593220.0	372930.0	546990.0	597370.0	606900.0	396740.0	178420.0	174270.0	167480.0	134640.0	90966.0	128680.0	166050.0	95616.0	0.0	195280.0	170020.0	286410.0	371860.0	356790.0	0.0	415060.0	415030.0	349160.0	231110.0	135390.0	630100.0	1005000.0	1225100.0	4008900.0	3514700.0	3646700.0	1025500.0	126270.0	104470.0	49237.0	0.0	0.0
STOML2	0.0	0.0	147650.0	1807200.0	7000200.0	11133000.0	11694000.0	8514200.0	11255000.0	8528000.0	10517000.0	3344500.0	3090500.0	1525200.0	1294600.0	1440100.0	1054600.0	871060.0	1293400.0	718080.0	653300.0	668110.0	288920.0	476480.0	1140600.0	784120.0	420950.0	547510.0	342280.0	531550.0	346970.0	390240.0	355260.0	1279700.0	1049900.0	1554700.0	1455700.0	746670.0	803150.0	1315600.0	1094100.0	2495800.0	1691900.0	2510900.0	2382400.0	3151600.0	2985900.0	1585300.0	11638000.0	41681000.0	29851000.0	23442000.0	20952000.0	15891000.0	8338700.0	4457000.0	3797300.0	1850500.0	657130.0	90533.0
MRPS33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100110.0	0.0	0.0	0.0	0.0	0.0	306560.0	0.0	374230.0	267400.0	1036800.0	480400.0	513130.0	347640.0	611170.0	1018400.0	1000200.0	5862700.0	1526800.0	386660.0	202050.0	136120.0	55463.0	29870.0	0.0
MYOF	0.0	0.0	52911.0	0.0	14187.0	10408.0	6558.2	5512.6	7273.1	65884.0	28970.0	7882.4	52637.0	146420.0	31277.0	64126.0	43740.0	96409.0	120950.0	106320.0	63553.0	52576.0	67319.0	176440.0	108730.0	58225.0	101980.0	59234.0	63965.0	162980.0	245540.0	1121600.0	3699000.0	6149800.0	5084900.0	4437000.0	3291400.0	2184200.0	2463000.0	3569900.0	3713300.0	3935000.0	3659800.0	4322400.0	3603700.0	4180300.0	4426800.0	2243700.0	4829100.0	5952400.0	6596000.0	8886600.0	17109000.0	20462000.0	12593000.0	3733500.0	1937000.0	734350.0	194790.0	1140.2
MRPS14	407040.0	467460.0	443610.0	0.0	425340.0	51453.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	918330.0	400650.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	322200.0	274970.0	468490.0	359400.0	379890.0	360870.0	502200.0	580290.0	910690.0	727620.0	427130.0	1155100.0	1617600.0	2628400.0	3385800.0	6890500.0	5308300.0	1702500.0	676100.0	50915.0	39560.0	0.0	0.0
MRPS2	0.0	0.0	46146.0	34713.0	0.0	0.0	0.0	0.0	0.0	0.0	77604.0	0.0	131330.0	103680.0	0.0	0.0	72422.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36531.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82310.0	0.0	17641.0	36155.0	48739.0	0.0	11259.0	31810.0	375710.0	240480.0	135690.0	637610.0	542900.0	474480.0	103050.0	741300.0	519560.0	1789600.0	1636100.0	3573400.0	899520.0	580660.0	317330.0	49424.0	32508.0	0.0	0.0
PTCD3	0.0	0.0	0.0	226710.0	0.0	0.0	6055.2	0.0	0.0	0.0	0.0	0.0	10381.0	0.0	14593.0	21825.0	0.0	0.0	0.0	41860.0	42259.0	101160.0	49513.0	0.0	18537.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96270.0	54869.0	69064.0	183880.0	71411.0	302120.0	127900.0	139350.0	61438.0	141690.0	183430.0	182010.0	327710.0	331240.0	129110.0	1074900.0	1581600.0	2153100.0	4201000.0	5142400.0	2601900.0	395040.0	140250.0	108650.0	45154.0	5064.4	5133.4
Q99768	0.0	0.0	0.0	74892.0	508270.0	77707.0	0.0	0.0	0.0	57485.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149510.0	0.0	178410.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122540.0	0.0	0.0	89670.0	377260.0	520640.0	575060.0	1900200.0	1776100.0	613520.0	0.0	0.0	0.0	0.0	0.0
MRPS23	147310.0	83219.0	255270.0	55196.0	222770.0	205040.0	67096.0	60777.0	0.0	0.0	310660.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50627.0	0.0	0.0	0.0	53210.0	35554.0	61015.0	0.0	92583.0	51180.0	45662.0	42846.0	142390.0	269010.0	317790.0	341060.0	333430.0	177890.0	360760.0	266210.0	295750.0	709020.0	771140.0	1020100.0	738480.0	522210.0	1503000.0	2550800.0	3501600.0	3467800.0	7219700.0	6704300.0	2075700.0	460490.0	273680.0	122820.0	0.0	0.0
ECE1	0.0	0.0	0.0	97956.0	110870.0	108690.0	0.0	125330.0	0.0	0.0	0.0	116280.0	99762.0	108770.0	0.0	0.0	28806.0	0.0	31902.0	43293.0	0.0	0.0	50119.0	9827.4	6432.9	7202.3	5502.7	0.0	0.0	693990.0	4454600.0	1489400.0	237670.0	76052.0	24013.0	23320.0	0.0	7071.8	7956.0	0.0	3223.5	2987.9	1399.4	1898.2	50117.0	0.0	1534.5	0.0	0.0	0.0	0.0	3469.6	12921.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPL50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	871690.0	0.0	492020.0	558320.0	0.0	535880.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234270.0	0.0	0.0	0.0	112940.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	595520.0	1608100.0	4917800.0	7969400.0	7354300.0	2100500.0	1680000.0	1606200.0	579250.0	0.0	0.0	0.0
MRPL4	0.0	0.0	0.0	0.0	0.0	0.0	32178.0	0.0	124680.0	312570.0	28113.0	101350.0	0.0	0.0	0.0	46937.0	0.0	0.0	0.0	0.0	0.0	0.0	62826.0	0.0	37631.0	155380.0	191660.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	689490.0	2318300.0	4951600.0	9427100.0	6370800.0	1833700.0	3381800.0	1453400.0	449890.0	30581.0	0.0	0.0
MRPL18	47062.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69359.0	0.0	0.0	0.0	137800.0	496710.0	965820.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107630.0	0.0	139310.0	1908000.0	3605100.0	10391000.0	14361000.0	12364000.0	6752600.0	5430300.0	2960300.0	524090.0	90855.0	0.0	0.0
MRPS18A	0.0	16696.0	0.0	136920.0	0.0	0.0	0.0	0.0	839060.0	0.0	0.0	0.0	0.0	0.0	26779.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78496.0	181650.0	0.0	0.0	0.0	0.0	0.0	0.0	8912.5	0.0	0.0	0.0	8867.2	0.0	0.0	19657.0	7876.6	12940.0	36649.0	56764.0	1031900.0	4043400.0	4596100.0	4246000.0	1642300.0	1200000.0	549770.0	116780.0	0.0	0.0	0.0
MRPS30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	379280.0	481290.0	370690.0	461740.0	233990.0	449600.0	114840.0	151260.0	0.0	0.0	0.0	36728.0	0.0	0.0	197420.0	418090.0	217640.0	0.0	458920.0	35462.0	0.0	29983.0	910740.0	57195.0	49997.0	0.0	20878.0	42290.0	0.0	44706.0	1080400.0	0.0	27529.0	0.0	0.0	0.0	0.0	20665.0	0.0	39355.0	466720.0	847930.0	4233900.0	10544000.0	6224900.0	2702200.0	885750.0	293890.0	190780.0	35252.0	0.0	0.0
MRPL33	256950.0	1369900.0	155220.0	0.0	392200.0	630950.0	413860.0	386140.0	0.0	0.0	216580.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1118600.0	2091200.0	1380200.0	18341000.0	2181300.0	419510.0	2970900.0	442510.0	0.0	0.0	0.0	0.0
MRPL3	0.0	0.0	0.0	21567.0	0.0	39655.0	138750.0	41876.0	84407.0	173330.0	133060.0	483180.0	136370.0	203510.0	303880.0	220600.0	29176.0	213220.0	167070.0	72086.0	72156.0	33904.0	37317.0	27511.0	59573.0	0.0	0.0	0.0	104670.0	0.0	0.0	60233.0	150410.0	85599.0	88689.0	0.0	97691.0	68804.0	13148.0	0.0	0.0	16471.0	35314.0	17119.0	17637.0	0.0	15185.0	0.0	29821.0	107310.0	965250.0	1911700.0	1025900.0	660190.0	699190.0	340160.0	93544.0	24585.0	0.0	0.0
MRPL19	0.0	16212.0	272010.0	181790.0	540580.0	260350.0	248600.0	239990.0	232500.0	117700.0	456510.0	1453600.0	991220.0	968550.0	579450.0	595370.0	114440.0	259590.0	102250.0	112560.0	144380.0	21190.0	95131.0	0.0	28310.0	130820.0	101970.0	74548.0	0.0	103470.0	89331.0	90345.0	71120.0	63932.0	58722.0	33330.0	0.0	52184.0	25440.0	51078.0	92223.0	0.0	32999.0	72224.0	49535.0	28312.0	0.0	0.0	0.0	100870.0	2128500.0	3601200.0	2516400.0	1125500.0	1375400.0	1055200.0	206870.0	25395.0	0.0	0.0
MRPS31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78335.0	76392.0	250210.0	191020.0	0.0	497370.0	1423800.0	1212200.0	1624800.0	3057500.0	1987500.0	318000.0	98918.0	71084.0	60363.0	0.0	0.0
Q59ES2	0.0	0.0	0.0	0.0	10112.0	5326.5	0.0	0.0	8023.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3962.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009.9	0.0	0.0	0.0	0.0	15101.0	0.0	0.0	22686.0	6485.4	0.0	0.0	9852.8	0.0	0.0	5137.6	5763.0	13791.0	20809.0	111900.0	388250.0	497750.0	1014200.0	736070.0	470280.0	200250.0	135870.0	39395.0	0.0	0.0
DBT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40900.0	34100.0	6829.2	0.0	111870.0	278460.0	485990.0	0.0	0.0	0.0	0.0	0.0	0.0	98719.0	85210.0	177330.0	52472.0	41275.0	0.0	0.0	179240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9457.1	61179.0	949210.0	1466300.0	4003000.0	2212300.0	403340.0	56813.0	20597.0	18340.0	0.0	0.0
MRPS11	0.0	91618.0	151390.0	118070.0	175000.0	0.0	70042.0	0.0	204510.0	17553.0	190550.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144130.0	110900.0	0.0	731030.0	152800.0	145810.0	378260.0	167060.0	0.0	90140.0	103390.0	186170.0	144830.0	450910.0	120240.0	115010.0	49704.0	127900.0	422380.0	727080.0	158290.0	1737900.0	1781900.0	474680.0	114190.0	0.0	0.0	0.0	0.0
Q8TA92	0.0	0.0	0.0	0.0	38286.0	14390.0	16757.0	12853.0	0.0	86674.0	32685.0	0.0	110510.0	0.0	49758.0	112200.0	135310.0	554220.0	386830.0	317110.0	333340.0	343140.0	117700.0	196290.0	203010.0	240290.0	578060.0	235810.0	375850.0	511110.0	345160.0	240020.0	268330.0	390940.0	496240.0	340110.0	267000.0	179470.0	284240.0	182390.0	109860.0	169620.0	114510.0	89619.0	140770.0	314760.0	256850.0	219740.0	649300.0	1432200.0	1036700.0	797200.0	1954200.0	3476700.0	2903600.0	1467100.0	841260.0	237180.0	71005.0	5809.5
B7Z840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12884.0	13038.0	26252.0	5998.8	0.0	9625.1	0.0	13585.0	68248.0	60334.0	25721.0	0.0	0.0	0.0	0.0	0.0
MDFIC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54998.0	73401.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT-ND2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93058.0	3108400.0	2810300.0	2685900.0	2101000.0	3284400.0	1885200.0	0.0	0.0	0.0	0.0	0.0	0.0
NDUFV3	0.0	0.0	108020.0	0.0	447690.0	763950.0	637990.0	944480.0	660390.0	1189500.0	1080200.0	823880.0	461690.0	397360.0	366730.0	590780.0	684580.0	994810.0	486090.0	145050.0	671220.0	730900.0	814040.0	563310.0	648670.0	747450.0	618420.0	549000.0	533230.0	444540.0	416540.0	186930.0	274380.0	200560.0	58489.0	156720.0	127830.0	0.0	44450.0	0.0	0.0	0.0	0.0	223560.0	331990.0	535730.0	1008200.0	3229400.0	40280000.0	20316000.0	14324000.0	11991000.0	14215000.0	9119300.0	5436000.0	1738300.0	1410000.0	609680.0	116080.0	16055.0
A0A140VJK7	0.0	0.0	0.0	0.0	0.0	0.0	152600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63932.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCRN2	0.0	0.0	0.0	0.0	0.0	153040.0	716160.0	216080.0	0.0	0.0	63278.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59622.0	0.0	178140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54846.0	0.0	56119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165540.0	474920.0	1488900.0	2850200.0	3854700.0	1653300.0	1345100.0	301180.0	64827.0	0.0	0.0	0.0
UPI000013FDDF	0.0	0.0	0.0	100390.0	154990.0	0.0	0.0	173610.0	190470.0	28050.0	0.0	0.0	0.0	0.0	0.0	0.0	42058.0	0.0	0.0	0.0	0.0	16738.0	0.0	0.0	122270.0	0.0	0.0	864770.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	259750.0	0.0	0.0	0.0	556010.0	2392800.0	3660200.0	8337000.0	4934400.0	1891500.0	1571200.0	926000.0	246340.0	0.0	0.0	0.0
MRPL24	0.0	9863.7	19862.0	0.0	31554.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52228.0	0.0	0.0	0.0	0.0	0.0	0.0	37345.0	0.0	177320.0	0.0	0.0	111420.0	0.0	67661.0	0.0	0.0	0.0	0.0	0.0	0.0	91636.0	0.0	0.0	105820.0	0.0	0.0	0.0	0.0	0.0	30777.0	0.0	0.0	0.0	0.0	110740.0	854780.0	7863600.0	13997000.0	8495900.0	1201800.0	1457400.0	453640.0	177320.0	18246.0	0.0	0.0
MRPL30	0.0	0.0	70893.0	176300.0	83606.0	154210.0	129950.0	136990.0	255800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40003.0	0.0	0.0	0.0	0.0	51746.0	844350.0	1964300.0	6072400.0	3856200.0	6353600.0	3070800.0	3238200.0	1193000.0	379900.0	42906.0	0.0	0.0
MRPL39	0.0	57401.0	151420.0	222920.0	220650.0	113410.0	33254.0	16557.0	107800.0	62673.0	81094.0	83371.0	22830.0	0.0	0.0	0.0	0.0	0.0	31958.0	15384.0	139060.0	167110.0	57299.0	77868.0	0.0	44379.0	0.0	0.0	146480.0	24262.0	0.0	117310.0	32132.0	33108.0	36255.0	0.0	0.0	13897.0	28169.0	22826.0	24157.0	21428.0	113700.0	99150.0	27059.0	0.0	31932.0	0.0	489270.0	2115500.0	4284500.0	10461000.0	3931100.0	1856900.0	2164300.0	1192000.0	513400.0	97421.0	0.0	0.0
GADD45GIP1	0.0	0.0	0.0	0.0	0.0	0.0	65995.0	142920.0	351640.0	154710.0	258310.0	216740.0	287890.0	511270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205420.0	2111200.0	4667400.0	4080000.0	4998900.0	1870700.0	1362500.0	852460.0	319050.0	51131.0	0.0	0.0
MRPL32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	572250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198430.0	416760.0	1203400.0	2291500.0	1386300.0	501840.0	553570.0	376710.0	88482.0	0.0	0.0	0.0
MRPL49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60601.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59973.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	253010.0	1128400.0	2651000.0	5911700.0	4199400.0	966890.0	1694400.0	798270.0	567070.0	128970.0	0.0	0.0
MRPL38	0.0	0.0	0.0	0.0	0.0	35893.0	10989.0	0.0	41466.0	64317.0	245300.0	591120.0	436220.0	487860.0	12890.0	0.0	0.0	0.0	0.0	0.0	24197.0	0.0	0.0	23843.0	0.0	0.0	0.0	62305.0	0.0	41592.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2698.7	0.0	0.0	0.0	3100.0	16632.0	873590.0	1845200.0	3827300.0	8804200.0	6287500.0	2761000.0	2490200.0	1369500.0	394570.0	0.0	0.0	0.0
A8K4V4	0.0	0.0	0.0	0.0	0.0	0.0	2088200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1189800.0	5430500.0	0.0	0.0	0.0	154590.0	64813.0	0.0	89043.0	109310.0	280580.0	0.0	84570.0	66784.0	78119.0	0.0	0.0	19749.0	0.0	0.0	130420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1132600.0	3103400.0	8409300.0	13327000.0	10337000.0	6426900.0	5044800.0	2755700.0	578440.0	52769.0	0.0	0.0
